real_name,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:84_idx1:0_idx2:1799,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:69_idx1:0_idx2:1799,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:54_idx1:0_idx2:1799,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:39_idx1:0_idx2:1799,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:84_idx1:0_idx2:1249,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:69_idx1:0_idx2:1249,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:54_idx1:0_idx2:1249,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:39_idx1:0_idx2:1249,ar_rate_1,ar_rate_2
gen=1802_member=146_pso,-4.46855,-3.83062,-4.75,-1.24495,-4.75,-4.75,0,-4.75,0.904734,7
gen=1200_member=29970_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.69674,7
gen=1495_member=29437_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.232127,7
gen=1800_member=29971_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.83709
gen=764_member=16320_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.136656,7
gen=1411_member=21079_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.98917
gen=1500_member=29908_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.87317
gen=599_member=29807_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.252098,7
gen=768_member=16789_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.111737,7
gen=1200_member=29918_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.430796,7
gen=1152_member=25173_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.0154048,6.6515
gen=1798_member=29714_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.151428,7
gen=1200_member=29963_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.0752801,7
gen=1491_member=29030_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.39908,7
gen=879_member=27861_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.0494192,6.59366
gen=1794_member=29304_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.0535876,7
gen=1200_member=29943_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.204464,7
gen=1794_member=29315_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.86031
gen=1193_member=29228_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.82064
gen=1796_member=29502_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.101397,7
gen=895_member=29472_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.247598,6.95346
gen=716_member=11516_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,6.56674,0
gen=1500_member=29997_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.444563,7
gen=1199_member=29852_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.475282,7
gen=897_member=29625_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.0832834,7
gen=1498_member=29724_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.90308
gen=1196_member=29594_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.88364
gen=1497_member=29603_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.369167,7
gen=1775_member=27495_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.80188
gen=618_member=1730_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.278625,7
gen=1197_member=29600_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.333213,7
gen=1400_member=19963_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.95562
gen=871_member=27043_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.303989,7
gen=1186_member=28515_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.7067
gen=1200_member=29948_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.367725,6.98904
gen=600_member=29906_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.308044,7
gen=1200_member=29902_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.468083,7
gen=1797_member=29687_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.390281,7
gen=1496_member=29536_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.80899
gen=1494_member=29377_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.7401
gen=1193_member=29242_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.273185,7
gen=1498_member=29709_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.94688
gen=1792_member=29129_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.75125
gen=1748_member=24714_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.84626
gen=1736_member=23531_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.79342
gen=1199_member=29817_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.91299
gen=1793_member=29292_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.74863
gen=739_member=13855_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,6.56293,0
gen=598_member=29737_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.338954,7
gen=1708_member=20784_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.76023
gen=1794_member=29396_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.7864
gen=1491_member=29066_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.8948
gen=1196_member=29517_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.69993
gen=1193_member=29255_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.7354
gen=1470_member=26941_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.77904
gen=1383_member=18231_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.9371
gen=1371_member=17091_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.9162
gen=1785_member=28491_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.85408
gen=1195_member=29466_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.89076
gen=1796_member=29520_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.81629
gen=1800_member=29964_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0.00452667,6.92126
gen=1436_member=23514_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.71367
gen=1690_member=18905_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.76738
gen=1787_member=28646_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.93407
gen=1792_member=29183_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.77097
gen=1189_member=28879_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.72957
gen=1441_member=24068_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.77562
gen=1267_member=6691_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.92675
gen=1597_member=9676_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.8495
gen=1445_member=24470_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.95233
gen=1799_member=29898_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.72368
gen=1192_member=29106_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.76202
gen=1500_member=29986_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.79016
gen=995_member=9411_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.66805
gen=1498_member=29708_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.72741
gen=1795_member=29488_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.71522
gen=1193_member=29281_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.69643
gen=1793_member=29216_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.71931
gen=1797_member=29673_pso,-4.75,-4.75,-4.75,0,-4.75,-4.75,0,-4.75,0,6.72063
