real_name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
gen=145_member=4481_pso,0.938336,0.0332418,0.0,0.0,0.0,0.588427,0.0,0.720047,0.403749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.424688,0.0,0.0,0.0,0.0,0.0,0.0,0.75324,0.0,0.0,0.0,0.0
gen=145_member=4483_pso,0.199614,0.479045,0.0,0.409426,0.0,0.0730365,0.0,0.155888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0788833,0.0,0.0,0.0,0.0,0.0,0.0,0.951372,0.0,0.516903,0.0,0.0
gen=145_member=4498_pso,0.386091,1.0,0.0,0.999857,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0762022,0.0,0.0,0.0,0.0,0.0,0.0,0.988208,0.0,0.0,0.0,0.0
gen=146_member=4523_pso,0.142441,0.0,0.0,1.0,0.0,0.0,0.0,0.791271,0.679163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.862004,0.0,0.476358,0.0,0.0
gen=146_member=4528_pso,0.821654,1.0,0.0,0.719315,0.0,1.0,0.0,0.285426,0.750312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505303,0.0,0.0,0.0,0.0,0.0,0.0,0.692131,0.0,0.0,0.0,0.0
gen=146_member=4537_pso,0.115901,0.486758,0.0,0.750641,0.0,0.120641,0.0,1.0,0.0,0.0,0.0,0.610956,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
gen=146_member=4550_pso,0.417345,1.0,0.0,0.192309,0.0,0.0,0.0,0.100085,0.20243,0.0,0.0,0.0,0.0,0.0372419,0.0,0.0,0.0,0.0,0.781996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.593814,0.0,0.0
gen=146_member=4558_pso,0.909894,0.946862,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.622592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=146_member=4571_pso,0.911087,0.234833,0.0,0.27727,0.0,0.0308135,0.0,0.917613,0.407682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.601141,0.0,0.0,0.0,0.000797201
gen=146_member=4581_pso,0.484827,0.0,0.0,0.0,0.0,0.337003,0.0,0.0,0.7261,0.0,0.0,0.893607,0.0,0.0,0.0,0.0,0.0,0.0,0.839442,0.0,0.0,0.0,0.0,0.0,0.0,0.879231,0.0,0.0,0.0,0.00414559
gen=146_member=4593_pso,0.765686,1.0,0.0,1.0,0.0,0.0703517,0.0,0.945754,0.987128,0.0,0.0,0.0161535,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265924,0.0,0.0663097
gen=147_member=4603_pso,0.313472,0.502924,0.0,0.66287,0.0,0.0,0.0,0.496436,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426841,0.0,0.277434,0.0,0.0
gen=147_member=4633_pso,0.696647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99133,0.0,1.0,0.0,0.0184283
gen=147_member=4651_pso,0.930975,0.29723,0.0,0.651168,0.0,0.189356,0.0,0.0,0.0255062,0.0,0.0,0.106778,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=147_member=4656_pso,0.105901,1.0,0.0,0.0,0.0,0.00198127,0.0,0.0,0.334055,0.0,0.0,0.0,0.0,0.00543303,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.669373,0.0,0.977309,0.0,0.000553237
gen=147_member=4691_pso,0.0968908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223846,0.0,0.0,0.0,0.0,0.107466,0.0,0.0,0.0,0.0,0.725964,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.613204,0.0,0.0
gen=148_member=4705_pso,0.479062,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.441033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.469376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.762435,0.0,0.0
gen=148_member=4714_pso,0.18224,1.0,0.0,0.400157,0.0,0.118266,0.0,0.880446,0.0986977,0.0,0.0,0.0,0.0,0.0826933,0.0,0.0,0.0,0.0,0.658865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0222698,0.0,0.0
gen=148_member=4729_pso,0.5613,0.0,0.0,0.951264,0.0,0.110505,0.0,0.388107,0.546004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136941,0.0,0.0,0.0,0.0
gen=148_member=4739_pso,0.714539,0.691021,0.0,1.0,0.0,0.0,0.0,1.0,0.0353722,0.0,0.0,0.786663,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0240621,0.0,0.0
gen=148_member=4740_pso,0.806136,0.453763,0.0,0.0,0.0,0.0839111,0.0,0.0,0.206339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.574564,0.0,0.325498,0.0,0.0106815
gen=148_member=4748_pso,0.971115,0.425332,0.0,0.342104,0.0,0.0296721,0.0,1.0,0.0,0.0,0.0,0.496711,0.0,0.00407579,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205566,0.0,0.0,0.0,0.0
gen=148_member=4755_pso,0.722182,1.0,0.0,1.0,0.0,0.00178614,0.0,1.0,1.0,0.0,0.0,0.405186,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0418005,0.0,0.0
gen=148_member=4779_pso,0.591103,0.00372406,0.0,0.0,0.0,0.304087,0.0,0.0,0.774697,0.0,0.0,0.550659,0.0,0.0,0.0,0.0,0.0,0.0,0.688954,0.0,0.0,0.0,0.0,0.0,0.0,0.909194,0.0,0.194955,0.0,0.0079596
gen=148_member=4781_pso,0.766258,0.316619,0.0,1.0,0.0,0.0,0.0,0.955545,0.0182175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0622691,0.0,0.0064744
gen=148_member=4783_pso,0.803381,0.962269,0.0,1.0,0.0,0.111542,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0906415,0.0,0.0
gen=148_member=4794_pso,0.583586,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0769149,0.0,0.0,0.0,0.0,0.753866,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4597,0.0,0.0
gen=148_member=4797_pso,0.739183,0.658818,0.0,0.689643,0.0,0.0815517,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.492355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
gen=148_member=4799_pso,0.563177,0.0,0.0,0.309466,0.0,0.0,0.0,0.484152,0.128529,0.0,0.0,0.555997,0.0,0.0,0.0,0.0,0.0,0.0,0.798026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
gen=149_member=4800_pso,0.221622,1.0,0.0,0.440113,0.0,0.324084,0.0,0.30976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151225,0.0,0.0,0.0,0.0,0.0,0.0,0.602939,0.0,0.236146,0.0,0.0
gen=149_member=4801_pso,0.021638,0.516374,0.0,1.0,0.0,0.0518997,0.0,0.830499,0.226679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283592,0.0,0.0
gen=149_member=4808_pso,0.879485,0.0,0.0,0.0,0.0,0.216484,0.0,0.0655319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.507553,0.0,0.0
gen=149_member=4813_pso,0.220715,0.0151261,0.0,0.0571749,0.0,0.0,0.0,0.905529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625682,0.0,0.0,0.0,0.0,0.0,0.0,0.964904,0.0,0.836085,0.0,0.0
gen=149_member=4818_pso,0.355905,0.139019,0.0,1.0,0.0,0.0225809,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.686876,0.0,0.0
gen=149_member=4822_pso,0.406197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.249415,0.0,0.0,0.0,0.0,0.0,0.0,0.171931,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
gen=149_member=4834_pso,0.482811,0.0844868,0.0,1.0,0.0,0.390253,0.0,0.494885,0.45122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
gen=149_member=4842_pso,0.734366,1.0,0.0,0.985383,0.0,0.0,0.0,1.0,0.195357,0.0,0.0,0.0,0.0,0.0338802,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381845,0.0,0.0
gen=149_member=4850_pso,0.200528,0.839514,0.0,0.918212,0.0,0.630593,0.0,0.509689,0.226622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.440689,0.0,0.0,0.0,0.0
gen=149_member=4854_pso,0.537426,0.263775,0.0,0.95363,0.0,0.0910919,0.0,0.0810666,0.947227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.564175,0.0,0.0300016,0.0,0.0
gen=149_member=4862_pso,0.503261,1.0,0.0,1.0,0.0,0.8573,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.747477,0.0,0.0,0.0,0.0
gen=149_member=4863_pso,0.0727797,0.239356,0.0,1.0,0.0,0.0336057,0.0,0.88563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314727,0.0,0.0,0.0,0.0,0.0,0.0,0.699952,0.0,0.37787,0.0,0.0
gen=149_member=4865_pso,0.689178,0.0,0.0,0.505728,0.0,0.0,0.0,0.0,0.318368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.637135,0.0,0.154167,0.0,0.0
gen=149_member=4874_pso,0.417539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
gen=149_member=4878_pso,0.434065,1.0,0.0,0.0,0.0,0.121189,0.0,0.0,0.505065,0.0,0.0,0.349216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
gen=149_member=4881_pso,0.305768,1.0,0.0,0.323348,0.0,0.849131,0.0,0.149365,0.653848,0.0,0.0,0.0,0.0,0.00288932,0.0,0.0,0.0,0.0,0.803474,0.0,0.0,0.0,0.0,0.0,0.0,0.66382,0.0,0.201956,0.0,0.00018508
gen=149_member=4889_pso,0.252279,1.0,0.0,0.0,0.0,0.0489455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00909989,0.0,0.0,0.0,0.0,0.722233,0.0,0.0,0.0,0.0,0.0,0.0,0.991854,0.0,1.0,0.0,0.0
gen=149_member=4890_pso,0.933824,0.0,0.0,1.0,0.0,0.561304,0.0,1.0,0.70716,0.0,0.0,0.385087,0.0,0.0,0.0,0.0,0.0,0.0,0.791123,0.0,0.0,0.0,0.0,0.0,0.0,0.359933,0.0,0.0,0.0,0.0
gen=149_member=4894_pso,0.308502,0.848442,0.0,0.473925,0.0,0.0,0.0,0.844255,1.0,0.0,0.0,0.0371024,0.0,0.0,0.0,0.0,0.0,0.0,0.964135,0.0,0.0,0.0,0.0,0.0,0.0,0.518054,0.0,0.326854,0.0,0.0
gen=149_member=4895_pso,0.625743,1.0,0.0,1.0,0.0,0.187663,0.0,0.0,0.939,0.0,0.0,0.0233181,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000232797
gen=149_member=4897_pso,0.591187,0.589565,0.0,0.325064,0.0,0.781503,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.886475,0.0,0.0,0.0,0.0,0.0,0.0,0.723514,0.0,0.0836595,0.0,0.0
gen=150_member=4907_pso,0.246023,1.0,0.0,0.574425,0.0,0.0,0.0,1.0,0.880074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.746405,0.0,0.311136,0.0,0.00069121
gen=150_member=4910_pso,0.502596,1.0,0.0,0.848344,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00398529,0.0,0.0,0.0,0.0,0.634366,0.0,0.0,0.0,0.0,0.0,0.0,0.982611,0.0,0.0,0.0,0.0
gen=150_member=4912_pso,0.94723,1.0,0.0,1.0,0.0,0.0,0.0,0.480598,0.925464,0.0,0.0,0.133781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=150_member=4913_pso,0.454205,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.800166,0.0,0.0,0.0,0.0,0.00146057,0.0,0.0,0.0,0.0,0.0329302,0.0,0.0,0.0,0.0,0.0,0.0,0.68955,0.0,0.226681,0.0,0.000145609
gen=150_member=4915_pso,0.982963,0.0,0.0,0.0,0.0,0.828802,0.0,1.0,1.0,0.0,0.0,0.105303,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233609,0.0,0.562887,0.0,0.0
gen=150_member=4918_pso,0.34905,0.112469,0.0,0.0808815,0.0,0.0196706,0.0,0.0,1.0,0.0,0.0,0.528132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.773991,0.0,0.0,0.0,0.0
gen=150_member=4927_pso,0.45552,0.658728,0.0,1.0,0.0,0.272645,0.0,0.0,0.615077,0.0,0.0,0.761528,0.0,0.0,0.0,0.0,0.0,0.0,0.0766667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.175914,0.0,0.0161842
gen=150_member=4929_pso,0.6234,0.0,0.0,0.244749,0.0,0.209869,0.0,0.0,0.024269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948929,0.0,0.0,0.0,0.0,0.0,0.0,0.847274,0.0,0.0,0.0,0.0
gen=150_member=4942_pso,0.104013,0.24459,0.0,1.0,0.0,0.0428363,0.0,1.0,0.492313,0.0,0.0,0.831604,0.0,0.0,0.0,0.0,0.0,0.0,0.476096,0.0,0.0,0.0,0.0,0.0,0.0,0.976302,0.0,0.327009,0.0,0.0
gen=150_member=4951_pso,0.059234,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.126975,0.0,0.0,0.0,0.0,0.00217193,0.0,0.0,0.0,0.0,0.278458,0.0,0.0,0.0,0.0,0.0,0.0,0.135093,0.0,0.138478,0.0,0.0
gen=150_member=4964_pso,0.175493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53705,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.136468,0.0,0.0
gen=150_member=4973_pso,0.501316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0319941,0.0,0.0,0.0,0.0,0.0529627,0.0,0.0,0.0,0.0,0.778185,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15859,0.0,0.0
gen=150_member=4978_pso,0.385594,0.0,0.0,0.426181,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993566,0.0,0.0,0.0,0.0
gen=150_member=4981_pso,0.283954,0.942389,0.0,0.411668,0.0,0.0,0.0,1.0,0.279999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171024,0.0,0.0,0.0,0.0,0.0,0.0,0.979901,0.0,0.0,0.0,0.0
gen=150_member=4982_pso,0.248356,0.126398,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.803103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.223286,0.0,0.0
gen=150_member=4983_pso,0.850619,0.0,0.0,1.0,0.0,0.785852,0.0,0.723292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
gen=150_member=4986_pso,0.71532,0.102966,0.0,0.209306,0.0,0.0,0.0,0.384884,0.565854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679664,0.0,0.0604582,0.0,0.0
gen=150_member=4987_pso,0.428295,1.0,0.0,0.0,0.0,0.223573,0.0,1.0,0.0857328,0.0,0.0,0.712949,0.0,0.00937504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.501095,0.0,0.237527,0.0,0.0
